Sc,0.5611149677340563
Ti,-0.17384133226846643
V,-0.3589853322712315
Cr,-0.1628006322728197
Fe,0.6234777677298098
Co,0.3566164677311008
Ni,0.7684178677288855
Cu,1.3672538677335524
Y,0.9707399677270132
Zr,-0.2871400322703721
Nb,-1.3933691322683899
Mo,-1.1283168322636357
Tc,-0.760870032275534
Ru,-0.8543241322706763
Rh,-0.07121293227214665
Pd,1.2376196677275857
Ag,1.6138577677254489
Hf,-0.42450483226389224
Ta,-1.3388358322638396
W,-1.7654307322675322
Re,-1.1767878322727938
Os,-1.3845985322707293
Ir,-0.7085953322687146
Pt,1.0504944677293224
Au,1.7073990677297388
